flash,ram,text,code,rodata,data,bss,dec,hex,filename,filename
1506,8,1506,1372,134,0,8,1514,`5ea,tkl_8080.c.obj (ex armino/tuyaos_adapter/libtuyaos_adapter.a),armino/tuyaos_adapter/libtuyaos_adapter.a
4737,321,4633,4190,443,104,217,4954,`135a,tkl_spi.c.obj (ex armino/tuyaos_adapter/libtuyaos_adapter.a),armino/tuyaos_adapter/libtuyaos_adapter.a
1976,44,1960,1792,168,16,28,2004,`7d4,tkl_i2c.c.obj (ex armino/tuyaos_adapter/libtuyaos_adapter.a),armino/tuyaos_adapter/libtuyaos_adapter.a
682,8,682,574,108,0,8,690,`2b2,tkl_dma2d.c.obj (ex armino/tuyaos_adapter/libtuyaos_adapter.a),armino/tuyaos_adapter/libtuyaos_adapter.a
4762,192,4570,3666,904,192,0,4762,`129a,tkl_dvp.c.obj (ex armino/tuyaos_adapter/libtuyaos_adapter.a),armino/tuyaos_adapter/libtuyaos_adapter.a
78,6,72,72,0,6,0,78,`4e,tkl_sdio.c.obj (ex armino/tuyaos_adapter/libtuyaos_adapter.a),armino/tuyaos_adapter/libtuyaos_adapter.a
4,0,4,4,0,0,0,4,`4,bk_adapter.c.obj (ex armino/tuyaos_adapter/libtuyaos_adapter.a),armino/tuyaos_adapter/libtuyaos_adapter.a
898,0,898,508,390,0,0,898,`382,tkl_mftest.c.obj (ex armino/tuyaos_adapter/libtuyaos_adapter.a),armino/tuyaos_adapter/libtuyaos_adapter.a
1040,63,1040,920,120,0,63,1103,`44f,mt_audio.c.obj (ex armino/tuyaos_adapter/libtuyaos_adapter.a),armino/tuyaos_adapter/libtuyaos_adapter.a
1867,4,1867,1318,549,0,4,1871,`74f,tkl_fs.c.obj (ex armino/tuyaos_adapter/libtuyaos_adapter.a),armino/tuyaos_adapter/libtuyaos_adapter.a
1750,1168,1746,1346,400,4,1164,2914,`b62,tkl_ota.c.obj (ex armino/tuyaos_adapter/libtuyaos_adapter.a),armino/tuyaos_adapter/libtuyaos_adapter.a
68,0,68,16,52,0,0,68,`44,tkl_init_common.c.obj (ex armino/tuyaos_adapter/libtuyaos_adapter.a),armino/tuyaos_adapter/libtuyaos_adapter.a
460,0,460,460,0,0,0,460,`1cc,tuya_ringbuf.c.obj (ex armino/tuyaos_adapter/libtuyaos_adapter.a),armino/tuyaos_adapter/libtuyaos_adapter.a
172,0,172,172,0,0,0,172,`ac,tuya_smartpointer.c.obj (ex armino/tuyaos_adapter/libtuyaos_adapter.a),armino/tuyaos_adapter/libtuyaos_adapter.a
462,0,462,462,0,0,0,462,`1ce,tuya_queue.c.obj (ex armino/tuyaos_adapter/libtuyaos_adapter.a),armino/tuyaos_adapter/libtuyaos_adapter.a
44,0,44,44,0,0,0,44,`2c,tuya_list.c.obj (ex armino/tuyaos_adapter/libtuyaos_adapter.a),armino/tuyaos_adapter/libtuyaos_adapter.a
146,0,146,146,0,0,0,146,`92,tuya_tools.c.obj (ex armino/tuyaos_adapter/libtuyaos_adapter.a),armino/tuyaos_adapter/libtuyaos_adapter.a
2210,16,2210,1828,382,0,16,2226,`8b2,tkl_network.c.obj (ex armino/tuyaos_adapter/libtuyaos_adapter.a),armino/tuyaos_adapter/libtuyaos_adapter.a
77,0,77,40,37,0,0,77,`4d,tkl_watchdog.c.obj (ex armino/tuyaos_adapter/libtuyaos_adapter.a),armino/tuyaos_adapter/libtuyaos_adapter.a
24,0,24,24,0,0,0,24,`18,tkl_rtc.c.obj (ex armino/tuyaos_adapter/libtuyaos_adapter.a),armino/tuyaos_adapter/libtuyaos_adapter.a
340,0,340,340,0,0,0,340,`154,encrypt.c.obj (ex armino/tuyaos_adapter/libtuyaos_adapter.a),armino/tuyaos_adapter/libtuyaos_adapter.a
312,0,312,0,312,0,0,312,`138,tkl_init_system.c.obj (ex armino/tuyaos_adapter/libtuyaos_adapter.a),armino/tuyaos_adapter/libtuyaos_adapter.a
160,0,160,0,160,0,0,160,`a0,tkl_init_network.c.obj (ex armino/tuyaos_adapter/libtuyaos_adapter.a),armino/tuyaos_adapter/libtuyaos_adapter.a
120,0,120,0,120,0,0,120,`78,tkl_init_wifi.c.obj (ex armino/tuyaos_adapter/libtuyaos_adapter.a),armino/tuyaos_adapter/libtuyaos_adapter.a
36,0,36,0,36,0,0,36,`24,tkl_init_wired.c.obj (ex armino/tuyaos_adapter/libtuyaos_adapter.a),armino/tuyaos_adapter/libtuyaos_adapter.a
0,4,0,0,0,0,4,4,`4,tkl_cellular.c.obj (ex armino/tuyaos_adapter/libtuyaos_adapter.a),armino/tuyaos_adapter/libtuyaos_adapter.a
50011,4239,48667,38810,9857,1344,2895,52906,`ceaa,armino/tuyaos_adapter/libtuyaos_adapter.a,armino/tuyaos_adapter/libtuyaos_adapter.a
117,85,32,32,0,85,0,117,`75,mpu_cfg.c.obj (ex armino/bk7258_ap/libbk7258_ap.a),armino/bk7258_ap/libbk7258_ap.a
1624,0,1624,1624,0,0,0,1624,`658,sys_hal.c.obj (ex armino/bk7258_ap/libbk7258_ap.a),armino/bk7258_ap/libbk7258_ap.a
254,0,254,158,96,0,0,254,`fe,aon_pmu_hal.c.obj (ex armino/bk7258_ap/libbk7258_ap.a),armino/bk7258_ap/libbk7258_ap.a
108,0,108,108,0,0,0,108,`6c,timer_hal.c.obj (ex armino/bk7258_ap/libbk7258_ap.a),armino/bk7258_ap/libbk7258_ap.a
594,4,594,540,54,0,4,598,`256,sys_pm_hal.c.obj (ex armino/bk7258_ap/libbk7258_ap.a),armino/bk7258_ap/libbk7258_ap.a
784,1,784,784,0,0,1,785,`311,i2s_hal.c.obj (ex armino/bk7258_ap/libbk7258_ap.a),armino/bk7258_ap/libbk7258_ap.a
606,0,606,606,0,0,0,606,`25e,i2s_multi_hal.c.obj (ex armino/bk7258_ap/libbk7258_ap.a),armino/bk7258_ap/libbk7258_ap.a
160,0,160,32,128,0,0,160,`a0,jpeg_ll.c.obj (ex armino/bk7258_ap/libbk7258_ap.a),armino/bk7258_ap/libbk7258_ap.a
4247,90,4162,3884,278,85,5,4252,`109c,armino/bk7258_ap/libbk7258_ap.a,armino/bk7258_ap/libbk7258_ap.a
150,0,150,150,0,0,0,150,`96,wdt_hal.c.obj (ex armino/common/libcommon.a),armino/common/libcommon.a
2936,4,2936,1552,1384,0,4,2940,`b7c,gpio_hal.c.obj (ex armino/common/libcommon.a),armino/common/libcommon.a
1186,0,1186,1090,96,0,0,1186,`4a2,mbox0_hal.c.obj (ex armino/common/libcommon.a),armino/common/libcommon.a
874,0,874,874,0,0,0,874,`36a,lcd_disp_hal.c.obj (ex armino/common/libcommon.a),armino/common/libcommon.a
160,0,160,160,0,0,0,160,`a0,timer_hal.c.obj (ex armino/common/libcommon.a),armino/common/libcommon.a
498,0,498,460,38,0,0,498,`1f2,dma_hal.c.obj (ex armino/common/libcommon.a),armino/common/libcommon.a
1056,0,1056,746,310,0,0,1056,`420,spi_hal.c.obj (ex armino/common/libcommon.a),armino/common/libcommon.a
572,0,572,572,0,0,0,572,`23c,i2c_hal.c.obj (ex armino/common/libcommon.a),armino/common/libcommon.a
326,0,326,326,0,0,0,326,`146,uart_hal.c.obj (ex armino/common/libcommon.a),armino/common/libcommon.a
2254,0,2254,2248,6,0,0,2254,`8ce,pwm_hal_v1px.c.obj (ex armino/common/libcommon.a),armino/common/libcommon.a
80,0,80,80,0,0,0,80,`50,trng_hal.c.obj (ex armino/common/libcommon.a),armino/common/libcommon.a
697,0,697,658,39,0,0,697,`2b9,qspi_hal.c.obj (ex armino/common/libcommon.a),armino/common/libcommon.a
308,0,308,308,0,0,0,308,`134,jpeg_hal.c.obj (ex armino/common/libcommon.a),armino/common/libcommon.a
518,0,518,518,0,0,0,518,`206,yuv_buf_hal.c.obj (ex armino/common/libcommon.a),armino/common/libcommon.a
664,0,664,664,0,0,0,664,`298,h264_hal.c.obj (ex armino/common/libcommon.a),armino/common/libcommon.a
6,0,6,6,0,0,0,6,`6,psram_hal.c.obj (ex armino/common/libcommon.a),armino/common/libcommon.a
24,0,24,24,0,0,0,24,`18,aud_hal.c.obj (ex armino/common/libcommon.a),armino/common/libcommon.a
64,0,64,64,0,0,0,64,`40,sdio_host_hal.c.obj (ex armino/common/libcommon.a),armino/common/libcommon.a
792,0,792,792,0,0,0,792,`318,dma2d_hal.c.obj (ex armino/common/libcommon.a),armino/common/libcommon.a
3340,224,3276,3112,164,64,160,3500,`dac,jpeg_dec_hal.c.obj (ex armino/common/libcommon.a),armino/common/libcommon.a
248,0,248,248,0,0,0,248,`f8,scale0_hal.c.obj (ex armino/common/libcommon.a),armino/common/libcommon.a
248,0,248,248,0,0,0,248,`f8,scale1_hal.c.obj (ex armino/common/libcommon.a),armino/common/libcommon.a
17001,228,16937,14900,2037,64,164,17165,`430d,armino/common/libcommon.a,armino/common/libcommon.a
241,32,241,236,5,0,32,273,`111,system_main.c.obj (ex armino/bk_startup/libbk_startup.a),armino/bk_startup/libbk_startup.a
10,0,10,10,0,0,0,10,`a,rtos_init.c.obj (ex armino/bk_startup/libbk_startup.a),armino/bk_startup/libbk_startup.a
251,32,251,246,5,0,32,283,`11b,armino/bk_startup/libbk_startup.a,armino/bk_startup/libbk_startup.a
2436,17,2436,1958,478,0,17,2453,`995,event.c.obj (ex armino/bk_event/libbk_event.a),armino/bk_event/libbk_event.a
2436,17,2436,1958,478,0,17,2453,`995,armino/bk_event/libbk_event.a,armino/bk_event/libbk_event.a
2377,33,2376,2176,200,1,32,2409,`969,audio_dbgtool_intf.c.obj (ex armino/bk_aud_param_ctrl/libbk_aud_param_ctrl.a),armino/bk_aud_param_ctrl/libbk_aud_param_ctrl.a
1208,40,1208,904,304,0,40,1248,`4e0,audio_param_ctrl.c.obj (ex armino/bk_aud_param_ctrl/libbk_aud_param_ctrl.a),armino/bk_aud_param_ctrl/libbk_aud_param_ctrl.a
3585,73,3584,3080,504,1,72,3657,`e49,armino/bk_aud_param_ctrl/libbk_aud_param_ctrl.a,armino/bk_aud_param_ctrl/libbk_aud_param_ctrl.a
4329,20,4329,3286,1043,0,20,4349,`10fd,aec_v3_algorithm.c.obj (ex armino/aec_v3_algorithm/libaec_v3_algorithm.a),armino/aec_v3_algorithm/libaec_v3_algorithm.a
4329,20,4329,3286,1043,0,20,4349,`10fd,armino/aec_v3_algorithm/libaec_v3_algorithm.a,armino/aec_v3_algorithm/libaec_v3_algorithm.a
4162,52,4162,3000,1162,0,52,4214,`1076,onboard_speaker_stream.c.obj (ex armino/onboard_speaker_stream/libonboard_speaker_stream.a),armino/onboard_speaker_stream/libonboard_speaker_stream.a
4162,52,4162,3000,1162,0,52,4214,`1076,armino/onboard_speaker_stream/libonboard_speaker_stream.a,armino/onboard_speaker_stream/libonboard_speaker_stream.a
3204,48,3204,2022,1182,0,48,3252,`cb4,onboard_mic_stream.c.obj (ex armino/onboard_mic_stream/libonboard_mic_stream.a),armino/onboard_mic_stream/libonboard_mic_stream.a
3204,48,3204,2022,1182,0,48,3252,`cb4,armino/onboard_mic_stream/libonboard_mic_stream.a,armino/onboard_mic_stream/libonboard_mic_stream.a
3608,56,3608,2556,1052,0,56,3664,`e50,onboard_dual_dmic_mic_stream.c.obj (ex armino/onboard_dual_dmic_mic_stream/libonboard_dual_dmic_mic_stream.a),armino/onboard_dual_dmic_mic_stream/libonboard_dual_dmic_mic_stream.a
3608,56,3608,2556,1052,0,56,3664,`e50,armino/onboard_dual_dmic_mic_stream/libonboard_dual_dmic_mic_stream.a,armino/onboard_dual_dmic_mic_stream/libonboard_dual_dmic_mic_stream.a
1554,795,792,792,0,762,33,1587,`633,pm.c.obj (ex armino/bk_pm/libbk_pm.a),armino/bk_pm/libbk_pm.a
48,0,48,48,0,0,0,48,`30,pm_misc.c.obj (ex armino/bk_pm/libbk_pm.a),armino/bk_pm/libbk_pm.a
1602,795,840,840,0,762,33,1635,`663,armino/bk_pm/libbk_pm.a,armino/bk_pm/libbk_pm.a
2971,12,2971,1776,1195,0,12,2983,`ba7,voice_cli.c.obj (ex armino/bk_voice_service/libbk_voice_service.a),armino/bk_voice_service/libbk_voice_service.a
8064,0,8064,4450,3614,0,0,8064,`1f80,bk_voice_service.c.obj (ex armino/bk_voice_service/libbk_voice_service.a),armino/bk_voice_service/libbk_voice_service.a
1434,44,1434,908,526,0,44,1478,`5c6,bk_voice_read_service.c.obj (ex armino/bk_voice_service/libbk_voice_service.a),armino/bk_voice_service/libbk_voice_service.a
2293,44,2293,1556,737,0,44,2337,`921,bk_voice_write_service.c.obj (ex armino/bk_voice_service/libbk_voice_service.a),armino/bk_voice_service/libbk_voice_service.a
14762,100,14762,8690,6072,0,100,14862,`3a0e,armino/bk_voice_service/libbk_voice_service.a,armino/bk_voice_service/libbk_voice_service.a
213,0,213,108,105,0,0,213,`d5,ap_main.c.obj (ex armino/ap/libap.a),armino/ap/libap.a
213,0,213,108,105,0,0,213,`d5,armino/ap/libap.a,armino/ap/libap.a
13828,0,13828,12158,1670,0,0,13828,`3604,aec.c.obj (ex /home/jiayi/project/T5_TuyaOS-3.13.6/software/TuyaOS/vendor/T5/t5_os/ap/components/bk_libs/bk7258_ap/libs/libaec_v3.a),/home/jiayi/project/T5_TuyaOS-3.13.6/software/TuyaOS/vendor/T5/t5_os/ap/components/bk_libs/bk7258_ap/libs/libaec_v3.a
6038,0,6038,1098,4940,0,0,6038,`1796,aec_fft.c.obj (ex /home/jiayi/project/T5_TuyaOS-3.13.6/software/TuyaOS/vendor/T5/t5_os/ap/components/bk_libs/bk7258_ap/libs/libaec_v3.a),/home/jiayi/project/T5_TuyaOS-3.13.6/software/TuyaOS/vendor/T5/t5_os/ap/components/bk_libs/bk7258_ap/libs/libaec_v3.a
16122,0,16122,15944,178,0,0,16122,`3efa,gtcrn.c.obj (ex /home/jiayi/project/T5_TuyaOS-3.13.6/software/TuyaOS/vendor/T5/t5_os/ap/components/bk_libs/bk7258_ap/libs/libaec_v3.a),/home/jiayi/project/T5_TuyaOS-3.13.6/software/TuyaOS/vendor/T5/t5_os/ap/components/bk_libs/bk7258_ap/libs/libaec_v3.a
4538,0,4538,4538,0,0,0,4538,`11ba,rfft.S.obj (ex /home/jiayi/project/T5_TuyaOS-3.13.6/software/TuyaOS/vendor/T5/t5_os/ap/components/bk_libs/bk7258_ap/libs/libaec_v3.a),/home/jiayi/project/T5_TuyaOS-3.13.6/software/TuyaOS/vendor/T5/t5_os/ap/components/bk_libs/bk7258_ap/libs/libaec_v3.a
900,0,900,900,0,0,0,900,`384,asm_pt_cv0.S.obj (ex /home/jiayi/project/T5_TuyaOS-3.13.6/software/TuyaOS/vendor/T5/t5_os/ap/components/bk_libs/bk7258_ap/libs/libaec_v3.a),/home/jiayi/project/T5_TuyaOS-3.13.6/software/TuyaOS/vendor/T5/t5_os/ap/components/bk_libs/bk7258_ap/libs/libaec_v3.a
258,0,258,258,0,0,0,258,`102,asm_pt_cv1.S.obj (ex /home/jiayi/project/T5_TuyaOS-3.13.6/software/TuyaOS/vendor/T5/t5_os/ap/components/bk_libs/bk7258_ap/libs/libaec_v3.a),/home/jiayi/project/T5_TuyaOS-3.13.6/software/TuyaOS/vendor/T5/t5_os/ap/components/bk_libs/bk7258_ap/libs/libaec_v3.a
170,0,170,170,0,0,0,170,`aa,asm_pt_cv2.S.obj (ex /home/jiayi/project/T5_TuyaOS-3.13.6/software/TuyaOS/vendor/T5/t5_os/ap/components/bk_libs/bk7258_ap/libs/libaec_v3.a),/home/jiayi/project/T5_TuyaOS-3.13.6/software/TuyaOS/vendor/T5/t5_os/ap/components/bk_libs/bk7258_ap/libs/libaec_v3.a
116,0,116,116,0,0,0,116,`74,asm_pt2_cv.S.obj (ex /home/jiayi/project/T5_TuyaOS-3.13.6/software/TuyaOS/vendor/T5/t5_os/ap/components/bk_libs/bk7258_ap/libs/libaec_v3.a),/home/jiayi/project/T5_TuyaOS-3.13.6/software/TuyaOS/vendor/T5/t5_os/ap/components/bk_libs/bk7258_ap/libs/libaec_v3.a
236,0,236,236,0,0,0,236,`ec,asm_dpt_cv3.S.obj (ex /home/jiayi/project/T5_TuyaOS-3.13.6/software/TuyaOS/vendor/T5/t5_os/ap/components/bk_libs/bk7258_ap/libs/libaec_v3.a),/home/jiayi/project/T5_TuyaOS-3.13.6/software/TuyaOS/vendor/T5/t5_os/ap/components/bk_libs/bk7258_ap/libs/libaec_v3.a
218,0,218,218,0,0,0,218,`da,asm_dpt_cv4.S.obj (ex /home/jiayi/project/T5_TuyaOS-3.13.6/software/TuyaOS/vendor/T5/t5_os/ap/components/bk_libs/bk7258_ap/libs/libaec_v3.a),/home/jiayi/project/T5_TuyaOS-3.13.6/software/TuyaOS/vendor/T5/t5_os/ap/components/bk_libs/bk7258_ap/libs/libaec_v3.a
164,0,164,164,0,0,0,164,`a4,asm_dpg_fc.S.obj (ex /home/jiayi/project/T5_TuyaOS-3.13.6/software/TuyaOS/vendor/T5/t5_os/ap/components/bk_libs/bk7258_ap/libs/libaec_v3.a),/home/jiayi/project/T5_TuyaOS-3.13.6/software/TuyaOS/vendor/T5/t5_os/ap/components/bk_libs/bk7258_ap/libs/libaec_v3.a
342,0,342,342,0,0,0,342,`156,asm_inter_gru.S.obj (ex /home/jiayi/project/T5_TuyaOS-3.13.6/software/TuyaOS/vendor/T5/t5_os/ap/components/bk_libs/bk7258_ap/libs/libaec_v3.a),/home/jiayi/project/T5_TuyaOS-3.13.6/software/TuyaOS/vendor/T5/t5_os/ap/components/bk_libs/bk7258_ap/libs/libaec_v3.a
268,0,268,268,0,0,0,268,`10c,asm_intra_gru.S.obj (ex /home/jiayi/project/T5_TuyaOS-3.13.6/software/TuyaOS/vendor/T5/t5_os/ap/components/bk_libs/bk7258_ap/libs/libaec_v3.a),/home/jiayi/project/T5_TuyaOS-3.13.6/software/TuyaOS/vendor/T5/t5_os/ap/components/bk_libs/bk7258_ap/libs/libaec_v3.a
318,0,318,318,0,0,0,318,`13e,asm_dp2_cv.S.obj (ex /home/jiayi/project/T5_TuyaOS-3.13.6/software/TuyaOS/vendor/T5/t5_os/ap/components/bk_libs/bk7258_ap/libs/libaec_v3.a),/home/jiayi/project/T5_TuyaOS-3.13.6/software/TuyaOS/vendor/T5/t5_os/ap/components/bk_libs/bk7258_ap/libs/libaec_v3.a
320,0,320,320,0,0,0,320,`140,asm_dp3_cv.S.obj (ex /home/jiayi/project/T5_TuyaOS-3.13.6/software/TuyaOS/vendor/T5/t5_os/ap/components/bk_libs/bk7258_ap/libs/libaec_v3.a),/home/jiayi/project/T5_TuyaOS-3.13.6/software/TuyaOS/vendor/T5/t5_os/ap/components/bk_libs/bk7258_ap/libs/libaec_v3.a
320,0,320,320,0,0,0,320,`140,asm_dp4_cv.S.obj (ex /home/jiayi/project/T5_TuyaOS-3.13.6/software/TuyaOS/vendor/T5/t5_os/ap/components/bk_libs/bk7258_ap/libs/libaec_v3.a),/home/jiayi/project/T5_TuyaOS-3.13.6/software/TuyaOS/vendor/T5/t5_os/ap/components/bk_libs/bk7258_ap/libs/libaec_v3.a
100,0,100,100,0,0,0,100,`64,asm_buf_mv.S.obj (ex /home/jiayi/project/T5_TuyaOS-3.13.6/software/TuyaOS/vendor/T5/t5_os/ap/components/bk_libs/bk7258_ap/libs/libaec_v3.a),/home/jiayi/project/T5_TuyaOS-3.13.6/software/TuyaOS/vendor/T5/t5_os/ap/components/bk_libs/bk7258_ap/libs/libaec_v3.a
64,0,64,64,0,0,0,64,`40,asm_tra_act.S.obj (ex /home/jiayi/project/T5_TuyaOS-3.13.6/software/TuyaOS/vendor/T5/t5_os/ap/components/bk_libs/bk7258_ap/libs/libaec_v3.a),/home/jiayi/project/T5_TuyaOS-3.13.6/software/TuyaOS/vendor/T5/t5_os/ap/components/bk_libs/bk7258_ap/libs/libaec_v3.a
88,0,88,88,0,0,0,88,`58,asm_tra_out.S.obj (ex /home/jiayi/project/T5_TuyaOS-3.13.6/software/TuyaOS/vendor/T5/t5_os/ap/components/bk_libs/bk7258_ap/libs/libaec_v3.a),/home/jiayi/project/T5_TuyaOS-3.13.6/software/TuyaOS/vendor/T5/t5_os/ap/components/bk_libs/bk7258_ap/libs/libaec_v3.a
8672,0,8672,0,8672,0,0,8672,`21e0,aec_data.c.obj (ex /home/jiayi/project/T5_TuyaOS-3.13.6/software/TuyaOS/vendor/T5/t5_os/ap/components/bk_libs/bk7258_ap/libs/libaec_v3.a),/home/jiayi/project/T5_TuyaOS-3.13.6/software/TuyaOS/vendor/T5/t5_os/ap/components/bk_libs/bk7258_ap/libs/libaec_v3.a
50912,0,50912,0,50912,0,0,50912,`c6e0,gtcrn_data.c.obj (ex /home/jiayi/project/T5_TuyaOS-3.13.6/software/TuyaOS/vendor/T5/t5_os/ap/components/bk_libs/bk7258_ap/libs/libaec_v3.a),/home/jiayi/project/T5_TuyaOS-3.13.6/software/TuyaOS/vendor/T5/t5_os/ap/components/bk_libs/bk7258_ap/libs/libaec_v3.a
103992,0,103992,37620,66372,0,0,103992,`19638,/home/jiayi/project/T5_TuyaOS-3.13.6/software/TuyaOS/vendor/T5/t5_os/ap/components/bk_libs/bk7258_ap/libs/libaec_v3.a,/home/jiayi/project/T5_TuyaOS-3.13.6/software/TuyaOS/vendor/T5/t5_os/ap/components/bk_libs/bk7258_ap/libs/libaec_v3.a
3409,9,3409,3180,229,0,9,3418,`d5a,rtos_pub_smp.c.obj (ex armino/bk_rtos/libbk_rtos.a),armino/bk_rtos/libbk_rtos.a
1287,0,1287,592,695,0,0,1287,`507,rtos_debug.c.obj (ex armino/bk_rtos/libbk_rtos.a),armino/bk_rtos/libbk_rtos.a
974,0,974,758,216,0,0,974,`3ce,mem_arch.c.obj (ex armino/bk_rtos/libbk_rtos.a),armino/bk_rtos/libbk_rtos.a
132,0,132,122,10,0,0,132,`84,str_arch.c.obj (ex armino/bk_rtos/libbk_rtos.a),armino/bk_rtos/libbk_rtos.a
253,0,253,166,87,0,0,253,`fd,platform_stub.c.obj (ex armino/bk_rtos/libbk_rtos.a),armino/bk_rtos/libbk_rtos.a
453,4,453,414,39,0,4,457,`1c9,pthread_local_storage.c.obj (ex armino/bk_rtos/libbk_rtos.a),armino/bk_rtos/libbk_rtos.a
6508,13,6508,5232,1276,0,13,6521,`1979,armino/bk_rtos/libbk_rtos.a,armino/bk_rtos/libbk_rtos.a
521,84,437,352,85,84,0,521,`209,video_osi_wrapper.c.obj (ex armino/media_service/libmedia_service.a),armino/media_service/libmedia_service.a
342,52,290,226,64,52,0,342,`156,audio_osi_wrapper.c.obj (ex armino/media_service/libmedia_service.a),armino/media_service/libmedia_service.a
541,24,541,364,177,0,24,565,`235,media_service.c.obj (ex armino/media_service/libmedia_service.a),armino/media_service/libmedia_service.a
1404,160,1268,942,326,136,24,1428,`594,armino/media_service/libmedia_service.a,armino/media_service/libmedia_service.a
1043,0,1043,924,119,0,0,1043,`413,event_groups.c.obj (ex armino/os_source/libos_source.a),armino/os_source/libos_source.a
138,0,138,138,0,0,0,138,`8a,list.c.obj (ex armino/os_source/libos_source.a),armino/os_source/libos_source.a
3190,0,3190,2864,326,0,0,3190,`c76,queue.c.obj (ex armino/os_source/libos_source.a),armino/os_source/libos_source.a
8945,412,8941,8258,683,4,408,9353,`2489,tasks.c.obj (ex armino/os_source/libos_source.a),armino/os_source/libos_source.a
1556,404,1556,1382,174,0,404,1960,`7a8,timers.c.obj (ex armino/os_source/libos_source.a),armino/os_source/libos_source.a
576,8,576,474,102,0,8,584,`248,heap_6.c.obj (ex armino/os_source/libos_source.a),armino/os_source/libos_source.a
1359,53,1358,1236,122,1,52,1411,`583,port.c.obj (ex armino/os_source/libos_source.a),armino/os_source/libos_source.a
216,0,216,216,0,0,0,216,`d8,portasm.c.obj (ex armino/os_source/libos_source.a),armino/os_source/libos_source.a
17023,877,17018,15492,1526,5,872,17895,`45e7,armino/os_source/libos_source.a,armino/os_source/libos_source.a
4655,648,4655,2362,2293,0,648,5303,`14b7,cm_backtrace.c.obj (ex armino/coredump/libcoredump.a),armino/coredump/libcoredump.a
4655,648,4655,2362,2293,0,648,5303,`14b7,armino/coredump/libcoredump.a,armino/coredump/libcoredump.a
2369,8,2369,1632,737,0,8,2377,`949,lcd_display_service.c.obj (ex armino/display_service/libdisplay_service.a),armino/display_service/libdisplay_service.a
712,17,712,392,320,0,17,729,`2d9,lcd_qspi_display_service.c.obj (ex armino/display_service/libdisplay_service.a),armino/display_service/libdisplay_service.a
1859,24,1835,1520,315,24,0,1859,`743,lcd_spi_display_service.c.obj (ex armino/display_service/libdisplay_service.a),armino/display_service/libdisplay_service.a
4940,49,4916,3544,1372,24,25,4965,`1365,armino/display_service/libdisplay_service.a,armino/display_service/libdisplay_service.a
1145,160,1145,864,281,0,160,1305,`519,bk_modem_main.c.obj (ex armino/bk_modem/libbk_modem.a),armino/bk_modem/libbk_modem.a
252,1,251,164,87,1,0,252,`fc,bk_modem_usbh_if.c.obj (ex armino/bk_modem/libbk_modem.a),armino/bk_modem/libbk_modem.a
2641,48,2641,1754,887,0,48,2689,`a81,bk_modem_uart.c.obj (ex armino/bk_modem/libbk_modem.a),armino/bk_modem/libbk_modem.a
4097,294,4093,2508,1585,4,290,4387,`1123,bk_modem_at_cmd.c.obj (ex armino/bk_modem/libbk_modem.a),armino/bk_modem/libbk_modem.a
3088,6,3088,2082,1006,0,6,3094,`c16,bk_modem_dte.c.obj (ex armino/bk_modem/libbk_modem.a),armino/bk_modem/libbk_modem.a
1837,4,1837,1024,813,0,4,1841,`731,bk_modem_netif.c.obj (ex armino/bk_modem/libbk_modem.a),armino/bk_modem/libbk_modem.a
277,0,277,270,7,0,0,277,`115,bk_modem_dce.c.obj (ex armino/bk_modem/libbk_modem.a),armino/bk_modem/libbk_modem.a
13337,513,13332,8666,4666,5,508,13845,`3615,armino/bk_modem/libbk_modem.a,armino/bk_modem/libbk_modem.a
804,8,803,684,119,1,7,811,`32b,usb_driver.c.obj (ex armino/bk_usb/libbk_usb.a),armino/bk_usb/libbk_usb.a
3063,1124,3055,2102,953,8,1116,4179,`1053,usbh_core.c.obj (ex armino/bk_usb/libbk_usb.a),armino/bk_usb/libbk_usb.a
4429,729,4429,4368,61,0,729,5158,`1426,usb_hc_beken_musb.c.obj (ex armino/bk_usb/libbk_usb.a),armino/bk_usb/libbk_usb.a
4270,73,4270,3398,872,0,73,4343,`10f7,usbh_hub.c.obj (ex armino/bk_usb/libbk_usb.a),armino/bk_usb/libbk_usb.a
1644,132,1644,1562,82,0,132,1776,`6f0,usbh_video.c.obj (ex armino/bk_usb/libbk_usb.a),armino/bk_usb/libbk_usb.a
1942,1900,1942,1794,148,0,1900,3842,`f02,usbh_audio.c.obj (ex armino/bk_usb/libbk_usb.a),armino/bk_usb/libbk_usb.a
1034,41,1034,856,178,0,41,1075,`433,usbh_msc.c.obj (ex armino/bk_usb/libbk_usb.a),armino/bk_usb/libbk_usb.a
1241,4,1241,936,305,0,4,1245,`4dd,usbh_cdc_acm.c.obj (ex armino/bk_usb/libbk_usb.a),armino/bk_usb/libbk_usb.a
1147,321,1147,1030,117,0,321,1468,`5bc,usbh_ch34x.c.obj (ex armino/bk_usb/libbk_usb.a),armino/bk_usb/libbk_usb.a
887,65,887,748,139,0,65,952,`3b8,bk_cherry_usb_cdc_acm_api.c.obj (ex armino/bk_usb/libbk_usb.a),armino/bk_usb/libbk_usb.a
1569,537,1569,1060,509,0,537,2106,`83a,bk_usb_cdc_modem.c.obj (ex armino/bk_usb/libbk_usb.a),armino/bk_usb/libbk_usb.a
140,0,140,140,0,0,0,140,`8c,usb_osal_adaptor.c.obj (ex armino/bk_usb/libbk_usb.a),armino/bk_usb/libbk_usb.a
